policy_state,policy_deductible,policy_annual_premium,insured_age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,fraud_reported,claim_to_premium_ratio,high_claim_flag,night_incident,many_vehicles,no_police_report
3,800,1274.94,56,2,1,3,4,3,2,1,2,5,13688,18,2,1,1,1,15700.3,23036.94,0,18.054877188582534,1,0,0,0
8,500,1393.71,37,1,1,0,4,1,0,1,1,6,9057,20,1,2,2,0,16608.44,17833.81,1,12.786751367667831,0,1,0,1
9,700,1464.49,55,2,1,0,4,1,2,0,2,2,5145,17,3,0,3,1,17551.93,15233.96,0,10.395130638898934,0,0,1,0
2,600,1211.81,64,1,3,7,2,2,2,2,1,7,8698,21,3,3,4,1,28067.65,24008.95,0,19.796134596515532,1,1,1,0
6,400,1099.84,26,2,2,6,6,1,0,1,0,1,8588,23,4,0,4,1,3994.93,7757.98,0,7.047327495367174,0,1,1,0
8,800,818.75,70,2,0,0,6,2,1,0,0,8,2273,16,3,3,2,1,13195.01,17190.36,0,20.97024702653248,0,0,1,0
8,1000,1077.31,37,2,0,5,4,0,3,1,0,3,17653,10,1,4,3,1,6624.35,9411.82,0,8.728306331203457,0,0,0,0
9,600,1053.01,56,0,0,1,4,0,3,2,1,9,219,10,2,0,1,0,4185.1,5042.43,0,4.784043794650905,0,0,0,1
3,200,1151.24,50,2,3,7,6,1,3,0,1,0,17624,2,4,3,0,1,22676.66,19555.42,0,16.971655210719987,1,1,1,0
2,700,783.92,53,0,1,6,5,0,0,1,1,9,17227,15,3,0,5,0,3928.23,5437.06,0,6.926897008612343,0,0,1,1
5,300,978.72,64,2,2,3,3,2,1,1,0,3,13995,19,2,2,4,0,7134.9,9281.21,0,9.47332911444086,0,0,0,1
4,1000,644.4,66,2,1,4,0,2,2,1,2,8,17597,7,2,1,5,1,22222.85,22955.46,0,35.56780291292222,1,0,0,0
4,500,955.46,18,0,1,4,0,1,0,1,1,1,8904,2,3,3,2,0,8400.64,8353.49,1,8.733757815277167,0,1,1,1
1,400,1239.62,69,0,1,5,5,1,1,2,2,7,15653,14,4,3,3,0,16373.6,16761.04,0,13.510212635617677,0,0,1,1
5,1000,1360.15,35,0,3,7,3,3,0,1,0,2,5482,14,1,1,5,1,11460.81,12362.8,0,9.082613966131579,0,0,0,0
5,500,837.6,52,0,1,0,6,3,3,0,0,2,6151,7,3,3,2,1,13945.27,14260.79,0,17.005473408061054,0,0,1,0
1,300,1211.8,36,2,2,1,0,2,1,2,0,7,17478,9,1,0,4,0,8878.09,7760.21,0,6.398590039577837,0,0,0,1
0,700,1254.02,58,0,3,0,4,3,1,1,2,1,8217,23,1,4,0,1,16735.29,15094.88,0,12.027601153766474,0,1,0,0
6,800,1330.1,51,1,1,2,2,3,0,0,1,6,3382,19,1,3,3,1,20806.24,18167.01,0,13.648118097813837,0,0,0,0
9,1000,1434.31,57,0,2,7,4,2,1,0,1,2,1214,4,2,2,0,0,20433.13,23682.16,0,16.49968299531112,1,1,0,1
5,600,664.14,20,0,3,4,6,3,0,0,1,3,5471,1,2,4,0,1,4536.73,7420.49,0,11.156282887813092,0,1,0,0
9,1000,1198.32,22,1,2,6,3,1,2,1,2,7,13379,22,4,4,0,1,11582.25,20005.69,0,16.680860821131976,1,1,1,0
0,300,1250.33,37,1,1,4,2,3,0,2,1,9,8579,5,3,2,3,1,4267.45,4709.29,1,3.7634277129134603,0,1,1,0
0,800,988.82,23,1,2,7,2,1,0,2,1,2,3705,16,2,2,3,0,24670.78,21599.86,0,21.822008041866198,1,0,0,1
3,700,1063.23,72,1,0,0,3,1,2,2,2,0,11858,18,2,4,5,0,1499.89,2781.96,0,2.614058991007583,0,0,0,1
5,200,964.98,52,2,3,1,0,1,0,0,0,3,1987,11,2,3,4,0,10289.76,14242.96,0,14.744570280958197,0,0,0,1
4,500,1459.36,64,1,2,0,5,1,2,0,1,1,17720,17,4,0,4,0,3573.94,3311.24,1,2.2674135144758827,0,0,1,1
3,200,851.99,75,1,1,6,1,1,0,1,1,2,8871,17,2,3,1,0,19011.21,23594.09,0,27.66045322922895,1,0,0,1
9,200,1273.4,70,1,1,5,4,2,2,0,0,6,16105,3,1,4,0,1,12837.27,16750.87,0,13.144122724419333,0,1,0,0
4,700,1418.51,39,0,1,4,3,1,1,2,2,3,7082,3,4,0,0,1,22011.01,21428.97,1,15.096033138195576,1,1,1,0
6,700,790.56,29,0,0,6,1,1,3,1,1,8,2496,20,1,2,1,0,6415.82,6861.36,0,8.668148971650917,0,1,0,1
9,400,682.43,26,0,3,6,0,1,0,1,1,0,663,3,4,0,2,1,9134.76,16284.12,0,23.82704885650323,0,1,1,0
4,300,793.87,55,1,3,2,3,0,1,0,1,6,15670,23,1,3,1,1,3584.45,3080.84,1,3.875904235912791,0,1,0,0
9,700,865.48,43,0,2,7,5,2,0,1,1,0,2328,7,1,2,5,1,21329.51,20466.63,0,23.620429784876745,1,0,0,0
0,1000,678.72,53,1,2,7,5,2,1,1,1,5,7799,19,3,1,1,1,3629.2,3703.39,0,5.448405225681163,0,0,1,0
8,1000,688.91,75,2,2,1,6,2,0,2,2,2,221,0,4,3,3,0,4072.54,6010.19,0,8.711556579843748,0,1,1,1
7,500,1086.85,56,2,3,0,2,2,0,2,2,3,15803,2,1,0,3,1,681.9,610.83,0,0.561502045318748,0,1,0,0
9,500,1370.92,18,1,3,7,0,3,3,1,0,5,2694,15,1,2,0,1,6404.66,11615.94,0,8.466922269520088,0,0,0,0
0,1000,676.9,36,1,2,7,6,1,0,1,2,5,2572,4,2,3,2,0,2935.82,4222.87,0,6.229340610709544,0,1,0,1
3,500,1414.94,46,1,2,6,1,1,0,1,2,3,15835,9,3,3,3,1,27441.55,24357.05,0,17.202035396980097,1,0,1,0
7,800,754.82,19,2,1,5,5,1,0,0,0,4,14997,14,4,3,2,0,27232.4,24969.77,0,33.036662168241115,1,0,1,1
2,700,777.52,22,0,1,7,3,0,1,2,1,0,5456,5,2,2,0,1,5168.88,6068.16,0,7.794481837332374,0,1,0,0
1,500,1168.29,56,2,1,3,5,2,1,1,1,3,13037,2,2,0,4,0,5763.29,10135.64,0,8.66820036090277,0,1,0,1
6,600,733.89,41,1,1,6,0,2,2,2,2,7,6418,13,4,0,5,1,8192.52,14693.86,1,19.99463865340391,0,0,1,0
2,700,853.32,20,0,1,7,2,1,3,2,1,0,7439,16,2,0,1,0,9540.2,12429.17,0,14.54861176140088,0,0,0,1
1,800,1065.73,74,0,2,5,5,3,1,2,2,4,9901,20,1,4,0,0,13646.68,23800.21,1,22.31137213727935,1,1,0,1
4,500,1423.67,42,2,1,5,5,2,3,1,1,7,1996,18,1,4,5,0,11654.97,14809.77,0,10.39522836867485,0,0,0,1
0,1000,1186.54,54,0,1,3,5,1,2,1,2,2,461,16,4,0,2,1,14402.98,20405.88,0,17.18332014079526,1,0,1,0
6,1000,1023.32,64,1,1,0,2,2,1,0,0,1,14409,20,2,3,4,0,21165.14,22998.87,0,22.452817478912834,1,1,0,1
8,1000,1121.47,50,2,0,3,4,0,1,1,2,3,12918,23,2,4,4,1,10951.81,10153.31,0,9.045506784145678,0,1,0,0
9,500,944.59,27,0,2,2,0,3,1,1,0,6,10430,3,4,4,4,1,16503.22,19077.96,0,20.175720978436743,1,1,1,0
9,1000,1488.34,44,2,1,2,0,2,1,2,2,7,16905,18,3,2,4,0,14042.55,18307.23,0,12.29217640028469,0,0,1,1
6,500,981.48,73,1,0,0,3,3,2,2,1,1,9106,3,3,3,3,0,23822.56,21349.49,0,21.730203159351845,1,1,1,1
3,1000,628.74,47,0,1,4,0,1,3,0,1,3,8868,15,2,3,2,1,4077.35,3944.74,0,6.2640772382252985,0,0,0,0
9,600,1090.93,50,1,2,6,1,1,1,0,0,3,6140,20,4,0,0,0,15600.23,16120.83,0,14.763611220499481,0,1,1,1
7,1000,1136.23,54,2,0,1,5,0,1,1,2,5,3447,10,1,2,2,0,10673.47,16678.49,0,14.665889925520784,0,0,0,1
2,300,1047.13,63,1,2,0,6,2,2,2,1,5,2637,5,4,4,2,0,13584.11,14409.7,0,13.748008357741883,0,1,1,1
3,800,675.09,22,1,1,5,3,1,1,1,2,0,8550,7,3,1,5,1,3835.93,4986.77,0,7.375896700143472,0,0,1,0
8,700,964.5,23,2,1,4,4,3,1,0,1,4,16309,23,3,3,1,0,10536.37,13416.86,0,13.896281719316416,0,1,1,1
9,300,1246.54,60,1,0,5,4,2,0,2,2,9,10385,13,4,4,2,0,2402.61,2430.62,0,1.9483303140580663,0,0,1,1
3,300,794.86,32,2,3,1,5,3,1,2,0,2,5955,16,2,3,2,0,1936.76,2728.5,0,3.4283667981805843,0,0,0,1
7,800,612.41,64,0,1,7,0,0,0,2,1,3,5080,8,3,1,1,0,16774.43,16327.23,0,26.61715655108329,0,0,1,1
1,600,1427.35,41,1,0,0,1,3,3,2,1,7,3818,12,4,1,4,0,8354.42,14859.44,0,10.403220499177374,0,0,1,1
5,200,1304.59,36,0,3,1,1,2,0,2,1,0,903,5,4,2,3,1,18239.34,23802.38,0,18.231129221271612,1,1,1,0
9,400,721.59,69,0,3,4,5,2,2,1,1,3,2720,17,3,2,4,1,13669.15,12014.8,1,16.627409734427545,0,0,1,0
7,700,1178.33,29,2,2,3,6,3,2,2,1,0,9279,21,3,2,2,1,17990.99,24425.76,1,20.7115565617766,1,1,1,0
7,400,1068.69,54,0,2,0,3,0,2,1,1,4,2052,20,1,1,4,0,18179.39,21988.06,0,20.555544129607643,1,1,0,1
0,500,874.99,46,2,0,2,4,2,0,2,1,0,7542,14,4,0,3,1,591.96,760.38,0,0.868023607575429,0,0,1,0
1,800,986.76,65,1,0,2,2,3,3,0,2,0,3354,16,3,2,3,0,23569.26,21322.59,0,21.58681258605329,1,0,1,1
3,700,687.91,55,1,1,4,5,3,2,1,2,9,16910,11,4,2,0,1,21337.75,24947.3,0,36.21271283621954,1,0,1,0
4,600,612.88,64,1,1,1,2,0,3,2,1,3,16451,13,2,0,4,0,1948.1,2542.04,0,4.140939597315437,0,0,0,1
7,300,856.77,33,1,1,5,0,1,3,2,0,1,2817,12,2,4,0,0,22046.06,18747.51,0,21.856103617519846,0,0,0,1
1,1000,1271.94,42,2,1,4,6,0,1,1,1,2,5523,18,3,2,3,0,11273.79,11620.9,1,9.129181265417065,0,0,1,1
6,300,1170.97,37,2,0,2,0,3,2,0,1,2,10778,21,1,4,2,0,7312.89,8539.22,0,7.2862103978770785,0,1,0,1
5,700,1428.09,56,0,0,2,3,2,1,1,2,8,5292,22,3,2,0,0,4570.5,3853.58,0,2.6965271606406875,0,1,1,1
1,300,1488.05,26,1,2,2,1,0,0,1,1,3,2260,0,4,0,4,1,8840.77,11296.86,0,7.586622343104665,0,1,1,0
0,200,806.49,64,0,0,7,0,1,2,2,1,1,10441,4,1,0,5,1,20225.68,20080.62,0,24.867948829087666,1,1,0,0
2,300,1356.87,42,0,3,6,6,0,2,2,0,6,14303,2,2,4,3,1,2425.89,3735.43,0,2.750948176187706,0,1,0,0
8,500,1426.22,45,0,2,4,4,3,0,2,2,0,17714,1,2,1,3,0,16971.63,19794.34,0,13.869158223679602,1,1,0,1
8,1000,619.68,71,2,2,7,0,1,3,2,2,3,3039,4,3,4,4,0,16288.88,21915.97,0,35.30961203840949,1,1,1,1
2,800,639.06,44,2,3,5,0,3,3,0,0,2,12172,6,3,2,2,1,10076.5,10805.12,0,16.881417367121834,0,0,1,0
8,400,1124.11,58,2,3,3,1,3,1,2,1,4,7494,1,3,1,5,0,11421.5,14625.39,0,12.999075645936843,0,1,1,1
1,500,1265.98,65,1,3,2,2,3,0,2,0,7,10585,10,1,4,3,0,11335.72,13842.34,0,10.925460543970702,0,0,0,1
9,500,1463.72,62,0,0,6,2,1,3,0,0,8,7044,23,3,3,5,0,2369.06,4369.41,1,2.983102572505325,0,1,1,1
7,600,1201.55,54,1,1,7,0,3,2,0,1,6,8294,22,3,4,2,1,15337.48,22693.88,0,18.871464803958258,1,1,1,0
5,1000,780.02,36,1,2,0,2,2,2,2,1,1,323,19,3,3,1,0,2824.22,4879.17,0,6.247176768840747,0,0,1,1
0,600,766.35,58,0,3,7,6,0,2,0,0,1,17170,15,3,3,3,0,18236.29,16026.22,0,20.885150192219978,0,0,1,1
7,500,845.86,28,2,3,0,1,0,2,0,1,4,17102,6,2,3,3,1,26006.39,23058.62,0,27.228373048673923,1,0,0,0
0,200,971.54,74,2,3,0,6,3,1,2,2,8,11889,16,1,3,5,0,6274.61,11838.53,1,12.172794949307999,0,0,0,1
7,400,1094.76,74,0,0,4,4,2,0,2,2,6,13100,0,1,0,4,0,1963.82,2244.55,0,2.048395634080456,0,1,0,1
9,500,698.68,63,1,2,0,4,3,0,0,1,2,11420,9,1,2,2,0,7946.14,10803.03,0,15.439958266636179,0,0,0,1
3,200,1247.42,44,1,3,7,4,1,2,0,1,8,3142,15,1,2,1,1,6597.51,6465.83,0,5.179210522099934,0,0,0,0
5,500,1435.98,22,2,1,3,1,1,0,0,0,6,12671,21,3,3,3,0,2096.73,2499.58,0,1.739467494328383,0,1,1,1
4,200,1160.01,70,1,1,7,1,2,1,2,2,1,12951,9,4,0,5,0,1850.45,3516.91,0,3.029181488531537,0,0,1,1
8,300,909.17,34,0,1,0,5,0,2,0,1,6,6542,2,3,0,3,0,23041.94,23097.02,1,25.376599975828693,1,1,1,1
0,1000,711.77,61,1,1,3,3,3,1,1,1,4,4,13,2,3,1,1,14925.87,13387.19,0,18.781921236864626,0,0,0,0
6,600,1272.11,75,2,0,4,0,3,2,2,1,2,727,14,2,4,2,1,12715.71,19875.4,0,15.611691055761092,1,0,0,0
1,200,647.42,75,0,2,1,6,1,2,0,1,8,16990,20,4,2,2,1,20048.29,24607.56,0,37.95003238641622,1,1,1,0
4,600,1047.66,62,1,3,7,3,0,0,2,1,1,14954,16,3,4,4,1,12531.41,11596.37,0,11.058274369194972,0,0,1,0
0,1000,1273.37,37,1,0,1,6,1,1,1,1,5,5744,14,1,2,4,1,13002.92,23508.15,0,18.446879634643004,1,0,0,0
1,400,1425.77,35,1,1,2,2,1,1,0,0,6,13229,20,2,3,5,0,6628.49,9106.06,0,6.382290067775465,0,1,0,1
8,300,1392.43,74,2,2,0,5,3,3,2,1,8,3587,21,4,3,2,0,20173.96,20674.78,0,14.837329467572822,1,1,1,1
1,600,847.28,34,1,2,6,4,0,0,0,0,4,5862,3,1,3,3,0,19491.82,21982.02,0,25.91363700664875,1,1,0,1
8,1000,1065.96,63,1,2,3,3,2,0,1,1,1,576,15,2,3,0,0,8641.57,12782.95,0,11.980720926745146,0,0,0,1
5,500,720.71,56,2,1,0,4,3,2,1,1,6,6251,21,4,2,3,0,17937.3,22258.22,0,30.84094719485666,1,1,1,1
2,800,861.79,61,1,0,1,6,3,1,1,2,1,7501,8,1,1,3,0,8438.45,8698.06,0,10.081317585971094,0,0,0,1
6,600,1285.43,71,2,0,6,1,0,3,1,1,7,7548,7,4,3,0,0,9158.95,13408.48,0,10.423015632409069,0,0,1,1
6,700,769.32,70,0,2,6,0,1,1,2,1,6,13405,19,4,3,5,1,6619.05,6930.08,1,8.996365146951915,0,0,1,0
3,1000,905.74,47,1,0,4,4,1,3,0,1,3,13820,4,2,4,0,1,20046.87,16709.89,0,18.428535192006528,0,1,0,0
3,700,1431.26,19,1,2,0,1,3,2,1,2,0,3006,18,1,3,0,1,14298.28,15860.74,0,11.073925125326408,0,0,0,0
0,1000,676.26,24,0,0,3,5,0,2,2,0,6,12338,14,1,2,3,1,5433.79,6885.56,0,10.166789711484512,0,0,0,0
0,300,812.61,32,1,1,4,4,0,2,2,2,5,1611,13,2,4,2,1,10684.01,10926.8,0,13.43002175489485,0,0,0,0
6,800,1175.37,25,1,3,7,3,2,3,0,2,8,2911,9,1,4,0,0,12674.57,17400.32,1,14.791536676385832,0,0,0,1
6,700,1397.98,66,2,1,4,3,2,2,0,1,8,3133,23,4,1,3,0,1899.61,1810.72,0,1.294314429084047,0,1,1,1
0,700,622.04,56,1,0,7,5,0,0,1,1,5,9251,16,3,0,2,1,11409.99,15195.21,0,24.388819337442218,0,0,1,0
2,500,771.46,42,1,1,4,6,1,1,1,1,2,12455,13,2,2,0,0,9137.57,10904.97,1,14.11719700696476,0,0,0,1
8,400,1240.32,21,2,2,0,3,2,0,1,0,8,4986,22,2,1,5,0,8566.41,7883.56,0,6.350948989785068,0,1,0,1
0,1000,1135.33,25,1,1,2,4,1,1,2,2,3,14240,19,3,4,5,1,13379.74,16182.17,0,14.24073112564132,0,0,1,0
1,700,1355.3,32,0,1,6,1,0,1,0,2,6,5887,2,3,3,4,1,8807.98,7474.46,0,5.510919413109194,0,1,1,0
6,600,1415.85,53,1,0,4,4,2,2,2,1,0,17419,13,3,4,3,1,357.92,516.39,0,0.3644634223806331,0,0,1,0
0,800,1163.92,39,0,0,5,6,2,0,0,0,7,149,6,3,1,1,0,5657.96,11153.89,0,9.574812004257803,0,0,1,1
1,1000,1242.43,52,2,0,6,0,1,3,0,0,1,2599,2,1,2,5,1,5854.22,7438.8,0,5.982483935565331,0,1,0,0
9,1000,797.04,74,2,1,6,3,2,2,2,1,5,126,10,3,2,4,1,5979.24,5188.86,0,6.502004912034485,0,0,1,0
0,400,1249.57,46,2,2,3,2,2,3,1,2,1,15910,6,2,2,1,1,13950.38,16710.27,0,13.362122871970383,0,0,0,0
8,800,879.71,75,0,1,5,4,0,2,1,0,6,7480,12,3,0,4,0,14932.4,17494.92,0,19.864563817828795,0,0,1,1
4,300,1263.51,25,0,1,0,2,1,3,2,0,1,6440,15,1,1,3,1,12844.08,18854.72,0,14.910692679377783,1,0,0,0
8,700,1377.93,44,2,1,1,3,2,1,1,1,3,17741,12,2,3,0,1,10593.54,11192.32,0,8.116670171799873,0,0,0,0
1,800,779.03,32,2,1,0,5,0,0,1,2,7,12163,15,2,0,0,1,11133.53,21715.07,0,27.838762611694424,1,0,0,0
5,500,1371.29,47,0,1,5,0,3,1,0,1,8,33,14,4,0,3,0,4280.81,4605.39,1,3.355988894475658,0,0,1,1
8,700,634.45,72,1,0,7,3,1,1,2,0,4,16,4,1,0,5,1,5728.54,9766.72,0,15.369769454717128,0,1,0,0
6,300,798.37,41,0,0,3,4,0,1,2,0,1,11935,4,3,1,1,0,6922.0,8917.1,0,11.155159688254502,0,1,1,1
3,600,709.66,65,0,0,1,3,2,1,1,1,6,9691,19,2,3,4,1,13302.97,17049.29,0,23.9907832156024,0,0,0,0
7,1000,1337.62,34,1,3,0,5,3,0,1,2,6,16445,15,2,3,3,0,2208.17,3814.94,0,2.8499051261747175,0,0,0,1
9,400,1303.32,35,1,3,3,1,0,0,1,0,4,2831,21,1,3,1,1,11452.04,9941.24,0,7.621779931305201,0,1,0,0
1,300,905.71,59,0,2,5,2,1,1,0,1,5,13915,23,3,3,0,0,15208.43,13364.36,0,14.739398484631248,0,1,1,1
0,1000,848.21,54,0,2,4,4,1,3,2,1,5,16652,19,1,1,0,0,737.13,830.02,1,0.9774025270545565,0,0,0,1
5,500,1385.2,69,0,3,4,5,0,3,0,2,8,11764,11,3,3,5,0,8075.07,14040.75,0,10.128949646515654,0,0,1,1
9,800,1399.31,20,0,2,5,5,3,1,2,1,5,7297,14,4,4,5,0,2861.04,5513.01,1,3.9369925230841747,0,0,1,1
2,400,1450.26,58,2,1,5,4,3,0,0,1,1,7219,14,1,0,3,1,5748.07,5675.2,0,3.910532916224522,0,0,0,0
8,200,1362.27,27,1,0,6,3,2,3,2,1,4,1711,5,2,4,3,0,15465.64,18072.14,1,13.256464236724932,0,1,0,1
4,700,685.36,55,2,3,2,0,2,2,2,2,4,1157,22,1,2,3,1,15698.58,19549.22,0,28.48245818520893,1,1,0,0
3,200,1474.02,53,1,0,7,3,0,2,2,0,6,13627,23,1,2,2,1,1835.86,2788.84,0,1.8907133462597119,0,1,0,0
5,200,1171.61,33,2,3,2,0,2,0,1,0,2,17121,4,2,2,3,1,1502.88,2537.63,0,2.164086951330792,0,1,0,0
5,600,1106.67,56,0,3,4,5,2,2,2,2,7,11756,8,2,2,3,0,19695.53,23312.65,0,21.04656621556962,1,0,0,1
2,800,822.58,29,0,3,3,4,2,0,2,2,1,5954,4,1,4,2,0,11447.36,11021.7,1,13.382670778795017,0,1,0,1
8,800,1276.1,48,0,2,1,1,1,3,0,0,7,2895,12,2,0,5,1,22671.52,19851.75,0,15.544397463002115,1,0,0,0
8,200,697.47,55,0,3,5,5,3,0,1,1,5,9221,23,4,3,3,1,12138.43,14834.94,0,21.239194238836312,0,1,1,0
5,700,1002.15,74,2,0,0,5,2,3,0,1,5,3550,2,1,4,4,1,17266.56,20530.08,0,20.46561331804815,1,1,0,0
4,600,706.37,45,0,2,0,6,1,0,2,0,9,12279,13,3,4,3,1,11628.78,11025.29,0,15.58631267936158,0,0,1,0
6,300,933.39,57,1,2,1,1,0,3,0,2,9,8122,4,1,2,0,1,21494.56,19066.28,0,20.40505570479136,1,1,0,0
7,200,1034.01,24,0,1,1,3,1,0,0,0,0,5377,5,4,2,5,0,23875.61,21540.15,0,20.811538052772438,1,1,1,1
4,800,951.24,32,0,1,3,3,1,1,2,0,9,5882,4,1,1,4,0,19775.83,24464.4,0,25.691422330504917,1,1,0,1
9,200,721.3,70,2,1,5,4,1,1,1,0,6,1430,10,3,2,3,0,20940.85,18328.85,1,25.37567492731552,0,0,1,1
3,1000,653.15,62,0,3,6,5,0,1,1,2,3,10803,4,2,3,0,1,16708.09,14847.9,0,22.698005044714517,0,1,0,0
5,1000,1462.34,20,0,0,0,1,3,1,0,2,0,7038,4,2,3,1,1,7772.39,10781.81,0,7.367945931909194,0,1,0,0
3,700,886.95,60,0,1,4,3,1,2,1,1,8,15822,13,3,4,0,0,11129.67,14635.13,1,16.481930288867616,0,0,1,1
6,800,900.19,52,2,1,6,0,1,0,0,1,0,12023,16,4,3,2,0,4693.99,4915.57,0,5.45453234057191,0,0,1,1
8,1000,1373.0,37,0,1,7,5,0,2,2,0,6,4412,12,1,3,4,1,3860.59,5066.23,0,3.6872125181950506,0,0,0,0
7,1000,1109.8,37,1,0,7,1,0,2,0,1,7,8250,10,2,1,5,1,16247.71,14353.43,0,12.921705077421679,0,0,0,0
6,200,1037.49,44,1,0,1,5,2,0,0,0,7,12980,5,1,0,5,1,4380.39,6667.01,0,6.4199077506764635,0,1,0,0
9,800,716.53,68,2,3,5,6,1,0,2,0,6,2952,16,1,4,4,0,21368.65,22922.08,0,31.945814112301928,1,0,0,1
4,300,868.74,62,1,2,1,4,1,3,0,2,6,109,4,3,0,2,1,11712.27,9857.42,0,11.333754915262032,0,1,1,0
0,500,1373.88,55,2,2,1,2,2,0,0,1,5,13212,14,3,1,4,1,11258.17,9862.42,1,7.173295123938089,0,0,1,0
2,400,725.0,19,1,2,6,3,1,1,2,0,8,8535,6,3,3,3,0,6386.01,7913.13,0,10.899628099173555,0,0,1,1
8,400,1456.66,25,1,0,3,3,3,1,0,2,3,10023,12,3,2,5,0,21052.85,19347.54,0,13.273012911104098,1,0,1,1
5,300,926.83,75,2,1,2,4,3,3,0,2,5,17712,21,1,4,1,1,6267.31,7920.66,1,8.536757811236972,0,1,0,0
9,600,1052.98,31,1,1,4,3,0,2,0,1,6,12996,3,4,0,0,0,4841.87,5066.01,0,4.806552306495379,0,1,1,1
1,200,1300.15,20,2,1,3,6,2,3,2,2,2,796,11,4,2,2,1,7218.72,6053.17,0,4.652169234907581,0,0,1,0
0,300,1455.65,71,2,3,4,4,1,0,1,1,4,5911,14,1,4,2,0,9187.05,8199.59,0,5.629073559194041,0,0,0,1
2,800,747.04,71,0,2,3,3,1,1,0,0,7,9874,22,4,4,1,0,13230.97,14504.15,0,19.389537992620717,0,1,1,1
1,200,1028.3,66,1,2,2,0,3,2,0,1,2,16128,2,2,3,3,0,357.87,679.51,0,0.6601671038569902,0,1,0,1
3,300,1264.52,52,1,3,0,6,1,0,0,1,6,12743,20,1,2,3,1,7160.67,6589.93,0,5.207290283835894,0,1,0,0
4,600,1349.96,73,0,2,6,5,1,0,1,0,1,10068,3,4,3,3,1,20357.4,23955.05,0,17.731872150174688,1,1,1,0
6,300,618.42,25,1,2,2,0,3,2,0,1,0,14518,9,3,0,3,0,12853.01,24462.27,0,39.49221852700914,1,0,1,1
4,800,1229.32,24,1,2,1,4,1,2,0,1,5,583,5,3,4,5,1,14447.8,15483.68,0,12.585083555497757,0,1,1,0
7,400,863.03,54,2,1,1,5,2,2,1,2,1,12689,16,4,2,4,0,11949.67,12176.46,0,14.092635672372486,0,0,1,1
9,600,980.29,26,1,1,7,6,2,2,0,1,0,11430,19,4,2,0,1,13203.68,20899.37,0,21.2978528263816,1,0,1,0
9,300,726.11,34,0,2,3,1,3,2,0,0,0,1576,10,3,0,2,1,6686.53,12501.85,1,17.19389088308509,0,0,1,0
9,700,1042.29,43,2,2,4,1,2,3,0,1,3,945,19,3,0,4,1,8617.21,9429.7,0,9.038426516117283,0,0,1,0
3,200,852.26,46,0,2,4,3,3,0,0,2,5,16108,22,4,2,3,0,1089.23,1042.59,1,1.2218901624358343,0,1,1,1
8,600,1368.89,30,2,3,5,1,3,3,2,1,4,11694,5,3,1,2,0,13812.98,16610.44,0,12.125382329968097,0,1,1,1
9,1000,1135.46,61,0,1,2,0,0,1,2,1,5,2961,22,1,2,4,0,6395.47,7096.76,0,6.244619256287067,0,1,0,1
6,1000,932.91,62,2,2,7,4,3,2,1,1,8,2084,20,2,0,2,1,5446.19,5772.5,0,6.181002452056409,0,1,0,0
6,1000,1337.56,30,2,2,5,3,1,1,0,0,0,7915,1,2,3,0,1,1953.66,3175.04,0,2.3719818312216114,0,1,0,0
5,400,1158.82,51,0,2,6,0,2,1,0,1,1,1907,15,1,3,5,1,2581.66,4009.01,0,3.456579469227984,0,0,0,0
9,1000,1301.43,29,1,3,5,1,0,0,0,0,2,17096,18,2,3,2,1,9681.31,9192.58,0,7.058022312139616,0,0,0,0
9,800,1234.4,47,1,1,2,4,1,3,2,1,4,16544,22,4,1,1,0,11940.02,18671.48,0,15.113712158005503,0,1,1,1
4,600,1169.02,70,0,3,1,3,1,3,2,2,5,7763,5,4,2,0,0,4131.45,6398.26,0,5.468504811883558,0,1,1,1
9,1000,1353.86,21,0,0,6,5,1,3,0,0,9,14637,8,2,2,4,0,23551.1,23237.21,0,17.151004531833546,1,0,0,1
3,600,1195.64,73,0,2,5,2,0,1,1,2,8,9852,2,1,4,4,1,11351.33,11672.95,0,9.754771694076748,0,1,0,0
2,700,1105.31,25,0,1,2,4,1,2,0,1,5,6272,13,2,1,2,0,1989.22,1897.0,0,1.7147092587068724,0,0,0,1
7,700,1277.72,66,0,0,7,3,1,1,1,0,6,6611,16,1,4,1,1,8597.77,12860.43,0,10.057268205705705,0,0,0,0
2,800,1013.75,64,1,2,3,3,1,1,0,0,7,7885,2,1,2,2,0,11491.43,12226.58,0,12.048859324956886,0,1,0,1
1,700,657.84,75,0,2,1,6,1,0,1,1,8,50,16,3,0,1,1,17102.48,20075.89,0,30.471571246433122,1,0,1,0
0,800,1286.79,66,1,2,2,0,1,0,0,2,1,11963,0,3,3,2,0,16757.75,18835.49,0,14.626212348286602,1,1,1,1
0,800,1399.91,51,2,1,7,4,2,1,2,1,2,2552,1,3,2,0,1,7546.44,6406.13,0,4.572834800236989,0,1,1,0
0,500,1003.8,66,0,2,5,1,0,2,0,0,0,17659,14,3,2,2,1,1286.03,1758.45,0,1.750049761146497,0,0,1,0
8,700,672.98,61,2,3,0,2,1,2,2,2,8,1845,22,1,3,0,0,11627.17,18835.14,1,27.946140835039614,1,1,0,1
